target_gene,minimum_coverage_fraction,common_denominator_n,selected_common_contexts,background_gene_id,background_gene_symbol,n_contexts,contexts,n_loss,loss_fraction,n_gain,gain_fraction,median_logFC,mean_logFC,mean_matching_distance,maximum_matching_distance,denominator_aligned
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000170515,PA2G4,6,breast;colon;esophagus;kidney;lung;prostate,0,0,3,0.5,0.5471363382361829,0.5620943907356405,0.6490019371304268,0.901182445641088,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000174574,AKIRIN1,6,breast;colon;esophagus;kidney;lung;prostate,1,0.16666666666666666,0,0,-0.2068396627283842,-0.2868564236623481,0.6302902391917687,0.9113746431418364,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000175756,AURKAIP1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.04973012461040996,0.12697256086358116,0.7168333029112237,0.9963311404316112,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000177889,UBE2N,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.2864259368005585,0.27028821908440637,0.6884032379526566,1.130485987188958,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000179526,SHARPIN,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.3886174043868214,0.3389822777212974,0.7765049722758064,1.0182102715116832,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000180398,MCFD2,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.06314426673558683,0.05715387809359715,0.60453179000684365,1.0532258813586317,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000183020,AP2A2,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.19378768493534115,-0.1572870169656143,0.657735808644657,1.0092984128239462,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000183864,TOB2,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.2988150415055577,-0.2823630216577544,0.670469631646244,0.8724734273010305,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000185122,HSF1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.4023035840521452,0.3637568460651231,0.8066201087553815,0.9002059083858118,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000186660,ZFP91,6,breast;colon;esophagus;kidney;lung;prostate,1,0.16666666666666666,0,0,0.10544214430919788,-0.029561217829749353,0.6634760762717588,0.8544497500552429,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000186815,TPCN1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.32632527095237635,-0.2751019605280102,0.6544514603988664,0.9654735806115154,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000186918,ZNF395,6,breast;colon;esophagus;kidney;lung;prostate,1,0.16666666666666666,0,0,-0.21059865790155025,-0.18497776899215007,0.7705200498445703,0.9550279767501856,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000187735,TCEA1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.3105465670057099,0.31147553587186816,0.7523903072809834,0.9641557671345048,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000189077,TMEM120A,6,breast;colon;esophagus;kidney;lung;prostate,1,0.16666666666666666,0,0,-0.141730339823522,-0.22403762282791995,0.6973840428264606,1.1535451664820242,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000189241,TSPYL1,6,breast;colon;esophagus;kidney;lung;prostate,2,0.3333333333333333,0,0,-0.4855143619393833,-0.4248676992826299,0.6321808804393293,0.9537127105483234,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000196365,LONP1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.418933892272879,0.44187721935239865,0.6429569099938005,1.0983131991730104,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000196704,AMZ2,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.4097588836373739,0.35414302592252983,0.7077990452151263,1.058412955072198,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000198612,COPS8,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.27835727874055627,0.21819317898038929,0.8039580283728068,1.0790802746266246,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000204356,NELFE,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.30892522003612827,0.26772971304975635,0.6089988220568069,1.0011398637202658,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000265354,TIMM23,6,breast;colon;esophagus;kidney;lung;prostate,0,0,2,0.3333333333333333,0.27224390586592384,0.3363586776556501,0.7761581915289252,1.0242258387372944,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000004487,KDM1A,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,2,0.2857142857142857,0.4475227242228756,0.4891463297632515,0.644346020813684,1.0412572006579008,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000005812,FBXL3,7,breast;colon;esophagus;kidney;lung;prostate;stomach,1,0.14285714285714285,0,0,-0.30866054208025656,-0.3768824442134524,0.8379657383787397,1.0381632592287082,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000019144,PHLDB1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,1,0.14285714285714285,0,0,-0.5473494698841079,-0.5358586710078941,0.7163024058904799,1.0051066422284065,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000082996,RNF13,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,-0.08157466111169703,-0.10582301351021131,0.688172855985419,1.0628718579591472,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000090238,YPEL3,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,-0.2668594478685432,-0.2522809370868066,0.8125172673377917,1.117254756324887,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000090372,STRN4,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,0.3403155984310561,0.38056063053974165,0.7329257532337279,1.105723250098276,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000099864,PALM,7,breast;colon;esophagus;kidney;lung;prostate;stomach,6,0.8571428571428571,0,0,-1.1656450815212691,-1.2070584142919611,0.706299341538184,1.0853375347396454,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000102038,SMARCA1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,3,0.42857142857142855,0,0,-0.5809542352573619,-0.5030747507694071,0.7771627697415503,1.054507844520705,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000104812,GYS1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,2,0.2857142857142857,0.13381694454299975,0.22645906119759657,0.7610218058989773,1.1062023860817327,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000106723,SPIN1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,-0.11080437955210644,-0.10417361488594169,0.8522295049739715,1.145677439644929,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000107140,TESK1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,0.01366890243503401,0.021893494191704825,0.7630276212180435,1.050421312219966,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000108509,CAMTA2,7,breast;colon;esophagus;kidney;lung;prostate;stomach,2,0.2857142857142857,0,0,-0.4571023496684012,-0.40815941345588536,0.8050060221143092,1.0601750300419686,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000108799,EZH1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,3,0.42857142857142855,0,0,-0.5470383806056426,-0.6474369324676745,0.7408039908347034,0.8097446097983731,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000112983,BRD8,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,0.08054433096649481,0.10037706693906863,0.820935554553046,1.1118541191458735,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000114626,ABTB1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,2,0.2857142857142857,0,0,-0.2980834488231726,-0.2667230915620924,0.8104676299067101,1.0327845692636817,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000115685,PPP1R7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,-0.03717414544165501,-0.01752693239607082,0.6507413805261106,1.023156321712128,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000115866,DARS1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,3,0.42857142857142855,0.23189980993714032,0.3520181910958848,0.5362114464801171,1.0521061873981663,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000119669,IRF2BPL,7,breast;colon;esophagus;kidney;lung;prostate;stomach,1,0.14285714285714285,0,0,-0.189124209908474,-0.26418285204707886,0.8352987795286116,1.008775724093548,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000124181,PLCG1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,2,0.2857142857142857,0.30729274853852423,0.36349638231685644,0.8010191024910946,0.9506873872128256,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000124207,CSE1L,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,5,0.7142857142857143,0.833044454120545,0.7246081735240207,0.7363847272885318,1.081078436054994,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000126457,PRMT1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,3,0.42857142857142855,0.4604312211357535,0.5993538888907279,0.6709888942221424,0.884877450582402,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000131669,NINJ1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,0.009515872811765927,0.12835895493239108,0.6852398539568214,1.0427877088750368,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000132153,DHX30,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,1,0.14285714285714285,0.17311930537891326,0.2060865265760414,0.8767898813765324,1.1358755549063737,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000132823,OSER1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,2,0.2857142857142857,0.3004588695358094,0.32366618511945416,0.6438892482839275,0.8759937314555892,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000137200,CMTR1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,0.047516248324911844,0.08439527392052,0.7271774809117243,0.9789635551178637,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000138363,ATIC,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,5,0.7142857142857143,0.9365450965795864,0.7156049509677159,0.6914603197624131,1.074008928181449,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000138385,SSB,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,2,0.2857142857142857,0.46804259830221406,0.33232811144760815,0.7287039133875257,1.012775229111298,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000141985,SH3GL1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,4,0.5714285714285714,0.6056709349349964,0.461346169551274,0.8081924222334191,0.954290900134692,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000143862,ARL8A,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,0.09507015821340031,0.16696998809180932,0.8694447481820866,1.1432672959807764,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000146834,MEPCE,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,0.1542057460517525,0.17605819929907934,0.6595640643062483,1.0754226624380614,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000149187,CELF1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,0.1657000006861403,0.17300133502112416,0.8780877945203699,1.096357376655273,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000151348,EXT2,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,0.1849192593633778,0.18006126352728233,0.7726504874702903,0.9400086002737568,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000156860,FBRS,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,1,0.14285714285714285,0.19925326861871773,0.23686158380394665,0.7943357558129828,1.0606380681681775,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000163930,BAP1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,0.040151560219147495,0.03991222897008918,0.6476935647542758,1.113093125721298,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000166197,NOLC1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,4,0.5714285714285714,0.6566504721667794,0.5864983366329356,0.7391724241338717,1.1353185635875338,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000168958,MFF,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,0.01584239622392413,0.033865917735601526,0.5934151644362451,0.8511591257304165,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000169439,SDC2,7,breast;colon;esophagus;kidney;lung;prostate;stomach,5,0.7142857142857143,0,0,-0.6313560115207101,-0.5604115265017009,0.5967651843546927,0.8746067162094626,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000177889,UBE2N,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,1,0.14285714285714285,0.2737216835103424,0.24744734636552915,0.690067540533498,1.130485987188958,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000180398,MCFD2,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,-0.09676477667803472,0.011777608897787102,0.6377245459298843,1.0532258813586317,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000183020,AP2A2,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,-0.12809001252278956,-0.1272965316384266,0.6805654955792299,1.0092984128239462,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000186660,ZFP91,7,breast;colon;esophagus;kidney;lung;prostate;stomach,1,0.14285714285714285,0,0,0.05776053002302286,-0.019098311338766074,0.6678323081902018,0.8544497500552429,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000186815,TPCN1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,-0.2396325286723576,-0.2344480290607929,0.6176086865055207,0.9654735806115154,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000196365,LONP1,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,1,0.14285714285714285,0.369924110861045,0.43159820385363384,0.7074530938258484,1.0983131991730104,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000196704,AMZ2,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,1,0.14285714285714285,0.39114004704564653,0.2717861086748046,0.6979955415954032,1.058412955072198,TRUE
MAOB,0.7,7,breast;colon;esophagus;kidney;lung;prostate;stomach,ENSG00000198612,COPS8,7,breast;colon;esophagus;kidney;lung;prostate;stomach,0,0,0,0,0.1458233723164784,0.19472388303782945,0.763234155484586,1.0790802746266246,TRUE
MAOB,0.8,8,breast;colon;esophagus;kidney;liver;lung;prostate;stomach,ENSG00000102038,SMARCA1,8,breast;colon;esophagus;kidney;liver;lung;prostate;stomach,3,0.375,0,0,-0.5510588891479062,-0.5053358498030375,0.8701906750565397,1.5213860122614653,TRUE
MAOB,0.8,8,breast;colon;esophagus;kidney;liver;lung;prostate;stomach,ENSG00000131669,NINJ1,8,breast;colon;esophagus;kidney;liver;lung;prostate;stomach,0,0,0,0,0.01987156326648244,0.11609249228099203,0.75290256676704,1.226541556438571,TRUE
MAOB,0.8,8,breast;colon;esophagus;kidney;liver;lung;prostate;stomach,ENSG00000149187,CELF1,8,breast;colon;esophagus;kidney;liver;lung;prostate;stomach,0,0,0,0,0.1442714132687486,0.11406252055092028,0.9569645854016259,1.509102121570418,TRUE
MAOB,0.8,8,breast;colon;esophagus;kidney;liver;lung;prostate;stomach,ENSG00000169439,SDC2,8,breast;colon;esophagus;kidney;liver;lung;prostate;stomach,5,0.625,0,0,-0.6290266876675947,-0.5035170511513924,0.5683097528641294,0.8746067162094626,TRUE
MAOB,0.8,8,breast;colon;esophagus;kidney;liver;lung;prostate;stomach,ENSG00000180398,MCFD2,8,breast;colon;esophagus;kidney;liver;lung;prostate;stomach,0,0,0,0,-0.09021582490134471,-1.529513550181244e-4,0.6888349843129531,1.0532258813586317,TRUE
MAOB,0.8,8,breast;colon;esophagus;kidney;liver;lung;prostate;stomach,ENSG00000196365,LONP1,8,breast;colon;esophagus;kidney;liver;lung;prostate;stomach,0,0,1,0.125,0.36757343074586624,0.39007486399517965,0.7564505918648766,1.099433078138074,TRUE
