target_gene,minimum_coverage_fraction,common_denominator_n,selected_common_contexts,background_gene_id,background_gene_symbol,n_contexts,contexts,n_loss,loss_fraction,n_gain,gain_fraction,median_logFC,mean_logFC,mean_matching_distance,maximum_matching_distance,denominator_aligned
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000180318,ALX1,3,KICH;KIRC;KIRP,3,1,0,0,-4.3155977569159925,-3.9699519407624533,0.7877546543395735,0.9751999845974504,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000180336,MEIOC,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.6938508204540317,-1.2785070616837284,1.6420482010951958,1.6976620370812676,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000180509,KCNE1,3,KICH;KIRC;KIRP,3,1,0,0,-2.636187417389496,-2.4664973857915538,1.1922862414386604,1.2317625297844608,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000180535,BHLHA15,3,KICH;KIRC;KIRP,0,0,1,0.3333333333333333,-0.01847842428267499,0.6192943948986638,1.5817801825904285,1.6492766912989685,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000180767,CHST13,3,KICH;KIRC;KIRP,1,0.3333333333333333,2,0.6666666666666666,1.3637949055706042,0.8870899053086753,1.2894913563787305,1.3351347962085731,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000180785,OR51E1,3,KICH;KIRC;KIRP,1,0.3333333333333333,2,0.6666666666666666,1.1005531824911,0.9598771491159683,1.6352961222289308,1.6492909586558726,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000180871,CXCR2,3,KICH;KIRC;KIRP,0,0,1,0.3333333333333333,0.3903154692729331,0.5384689640338555,1.4544166842784065,1.4604893674453667,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000181036,FCRL6,3,KICH;KIRC;KIRP,0,0,2,0.6666666666666666,1.071570292531893,1.3547866212109871,1.2005450465581258,1.2069317255900078,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000181333,HEPHL1,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.1182577648973528,-1.2625757338998937,1.3913210199696822,1.4129002251328286,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000181378,CFAP65,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.7034087152707116,-2.2443920416076866,0.9718791056195029,1.0143997201258754,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000181562,EDDM3A,3,KICH;KIRC;KIRP,3,1,0,0,-4.234096524731786,-4.225316381985025,0.38775747416166334,0.46095164512039544,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000182010,RTKN2,3,KICH;KIRC;KIRP,1,0.3333333333333333,1,0.3333333333333333,0.1499228052207439,-0.07649172401093303,1.6520466956198026,1.7073783734821688,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000182132,KCNIP1,3,KICH;KIRC;KIRP,3,1,0,0,-2.1431607557833123,-1.829188141666225,1.6120627660396734,1.657769696758146,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000182308,DCAF4L1,3,KICH;KIRC;KIRP,0,0,1,0.3333333333333333,-0.11564892642385716,0.45146163033371767,1.3474394259756108,1.3750619423571966,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000182557,SPNS3,3,KICH;KIRC;KIRP,1,0.3333333333333333,0,0,2.2195773586492637e-4,-0.7737974454832632,1.5623804253303797,1.681351546534598,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000182782,HCAR2,3,KICH;KIRC;KIRP,2,0.6666666666666666,1,0.3333333333333333,-0.5930186932868878,0.17641606187870726,1.3891358292916602,1.4452613029781625,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000182791,CCDC87,3,KICH;KIRC;KIRP,1,0.3333333333333333,0,0,-0.4309263889070423,-0.46000342942279343,1.4903404589817069,1.5486903491091613,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000182901,RGS7,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-2.308796475564098,-1.3853272511861596,1.0980622020615094,1.1365213155638365,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183032,SLC25A21,3,KICH;KIRC;KIRP,1,0.3333333333333333,0,0,-0.4736079316537899,-0.5210959121564418,1.5977356956367137,1.637365331524166,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183066,WBP2NL,3,KICH;KIRC;KIRP,1,0.3333333333333333,0,0,-0.47847181004522327,-0.26898715634507153,1.4885265568312003,1.5821808076305584,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183090,FREM3,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.7901649445964125,-1.7861516830847015,1.4016839109696324,1.446176258232955,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183145,RIPPLY3,3,KICH;KIRC;KIRP,3,1,0,0,-2.0600311068698822,-2.2294820524735055,0.9790913145296483,1.0648539294143216,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183571,PGPEP1L,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-2.677304386528317,-1.8010424548436823,1.1972938066299128,1.2188606430897382,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183662,TAFA1,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.2867493389760352,-1.1130127754212649,1.2349807224542584,1.242448838121348,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183734,ASCL2,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.171965183922652,-1.1056751944535808,1.56399975752684,1.6664552818566165,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183780,SLC35F3,3,KICH;KIRC;KIRP,0,0,1,0.3333333333333333,0.2675538298850677,1.0532738349312722,1.624549532845511,1.6556906934037123,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183813,CCR4,3,KICH;KIRC;KIRP,1,0.3333333333333333,1,0.3333333333333333,-0.2367302819952462,-0.010024054792690104,1.5604945470660858,1.5972991360461688,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183831,ANKRD45,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.809317717379717,-1.4323945368631468,1.6580472036031777,1.7125171842730844,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183840,GPR39,3,KICH;KIRC;KIRP,1,0.3333333333333333,0,0,-0.05635497022118412,-0.4547457897052688,1.4223153578415346,1.5272880532282849,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183856,IQGAP3,3,KICH;KIRC;KIRP,0,0,3,1,2.5127158996005416,2.3184542894429447,1.528338376870263,1.5480854168246387,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183888,SRARP,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-5.108272234145788,-3.4654971899767926,1.4682805059406685,1.5170109565994194,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183908,LRRC55,3,KICH;KIRC;KIRP,3,1,0,0,-1.508158615115736,-2.189830772312114,1.5366640843305162,1.5404077492740271,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000183918,SH2D1A,3,KICH;KIRC;KIRP,0,0,2,0.6666666666666666,1.008390265658559,1.4090025254029985,1.6989697655213343,1.7033901757264254,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000184022,OR2T10,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-3.1682855471699027,-2.8636434872733836,0.6669119215070887,0.698861802049295,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000184344,GDF3,3,KICH;KIRC;KIRP,3,1,0,0,-2.7256669842349623,-2.8361357226562522,1.257046647348261,1.4771869913000777,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000184374,COLEC10,3,KICH;KIRC;KIRP,1,0.3333333333333333,2,0.6666666666666666,0.6290009385791823,0.21273880545863227,0.7208242588747091,0.8011365695519272,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000184454,NCMAP,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.0994517880676689,-1.2446266682467113,1.1699233597204168,1.2882470840205642,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000184661,CDCA2,3,KICH;KIRC;KIRP,0,0,3,1,2.1963500533673677,3.219280969408637,1.6039505343186806,1.6252604659620171,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000184697,CLDN6,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.7550577489836297,-1.4388506082172847,1.5333215904374755,1.5735006082883525,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000184788,SATL1,3,KICH;KIRC;KIRP,3,1,0,0,-2.435740843566149,-2.5556205506183423,1.4324640045660095,1.4581469123684505,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000184956,MUC6,3,KICH;KIRC;KIRP,3,1,0,0,-4.3709660445049465,-3.9823352420162794,0.9032814167046215,1.0810467794619094,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000185055,EFCAB10,3,KICH;KIRC;KIRP,0,0,0,0,0.4064782295662698,0.3721651403346716,1.634269306321535,1.6599457779614648,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000185056,C5orf47,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.7933723115568645,-1.4121575195456768,1.249160391937307,1.293985484830306,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000185156,MFSD6L,3,KICH;KIRC;KIRP,3,1,0,0,-5.2936132072726725,-3.968148633764417,1.527865648590061,1.762656817741382,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000185306,C12orf56,3,KICH;KIRC;KIRP,3,1,0,0,-1.7385233618111449,-2.288260401084981,0.5953394827621401,0.7755042633007744,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000185527,PDE6G,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-0.9663906322998008,-0.8732909212962524,1.0488974637876467,1.306421472078119,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000185686,PRAME,3,KICH;KIRC;KIRP,1,0.3333333333333333,2,0.6666666666666666,2.450942099252019,0.668154332673152,0.6350420700149332,0.6902228336810317,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000185737,NRG3,3,KICH;KIRC;KIRP,0,0,3,1,2.091739363618814,2.4214579500282034,1.5444398656632305,1.562733581829354,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000185823,NPAP1,3,KICH;KIRC;KIRP,3,1,0,0,-3.946384342574958,-3.79671259455165,0.5217531987005674,0.5228505457839878,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000185842,DNAH14,3,KICH;KIRC;KIRP,0,0,0,0,-0.0980780990075414,0.07222530393495069,1.3430903293098022,1.5759797208390611,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000185905,C16orf54,3,KICH;KIRC;KIRP,0,0,2,0.6666666666666666,1.2583805664071623,1.204323768363885,1.485722709345573,1.5335889645705758,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000185958,FAM186A,3,KICH;KIRC;KIRP,0,0,1,0.3333333333333333,0.21566568472063288,0.29318179852933984,1.4336167001211435,1.4587405014576995,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186009,ATP4B,3,KICH;KIRC;KIRP,3,1,0,0,-3.617199627302809,-2.909208793878801,0.4757773425354239,0.5546010775170387,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186094,AGBL4,3,KICH;KIRC;KIRP,3,1,0,0,-2.475566442120847,-2.4234120977280913,1.3440295265389768,1.436735426595903,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186197,EDARADD,3,KICH;KIRC;KIRP,2,0.6666666666666666,1,0.3333333333333333,-1.7865468027481146,-0.7318094268306404,1.3992112445260316,1.5144639262965207,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186265,BTLA,3,KICH;KIRC;KIRP,0,0,1,0.3333333333333333,0.15997859903720432,0.48212593392271735,1.5348464204466643,1.5723641366080787,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186326,RGS9BP,3,KICH;KIRC;KIRP,1,0.3333333333333333,0,0,-0.02654544228751275,-0.3392697273166773,1.4735318828419603,1.475510475531192,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186407,CD300E,3,KICH;KIRC;KIRP,1,0.3333333333333333,1,0.3333333333333333,0.2648526282829723,0.2667150232049769,1.6483174028186816,1.7536063875291106,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186564,FOXD2,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.4515850352884203,-1.075070722752827,1.1827286702913482,1.2386288746259129,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186583,SPATC1,3,KICH;KIRC;KIRP,1,0.3333333333333333,0,0,-0.4131689937109253,-0.4151703345992335,1.2298968514094066,1.2900285481202711,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186710,CFAP73,3,KICH;KIRC;KIRP,3,1,0,0,-2.2800647338605353,-2.8144233004717085,0.988451926779831,1.0497252132441801,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186810,CXCR3,3,KICH;KIRC;KIRP,0,0,3,1,0.9874117697577032,1.6936470055924688,1.4419382425286644,1.4468256557391654,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186867,QRFPR,3,KICH;KIRC;KIRP,1,0.3333333333333333,2,0.6666666666666666,1.6343382608252854,0.5860108979165661,1.1766247550625628,1.3040243050996927,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186897,C1QL4,3,KICH;KIRC;KIRP,1,0.3333333333333333,2,0.6666666666666666,0.69226404103158945,-0.03526071726669722,0.8340263829079507,0.8712204372696115,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000186973,FAM183A,3,KICH;KIRC;KIRP,1,0.3333333333333333,1,0.3333333333333333,0.25569012908141037,-0.9226416330847368,0.9826574664604423,1.0033181063183985,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000187416,LHFPL3,3,KICH;KIRC;KIRP,3,1,0,0,-2.1340102563546224,-3.0795186412965894,1.5336790883348677,1.634355826672274,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000187510,PLEKHG7,3,KICH;KIRC;KIRP,3,1,0,0,-1.9039910629671823,-1.7630553930483503,0.6691739211031869,0.8433219213051854,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000187546,AGMO,3,KICH;KIRC;KIRP,1,0.3333333333333333,1,0.3333333333333333,0.4983998139408713,-1.3211708002708336,1.2813986196030036,1.3250856766716956,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000187583,PLEKHN1,3,KICH;KIRC;KIRP,0,0,2,0.6666666666666666,2.0903154569682276,1.470125358901904,1.380817648538244,1.443382647713292,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000187642,PERM1,3,KICH;KIRC;KIRP,2,0.6666666666666666,1,0.3333333333333333,-1.3187098699340405,-0.6294181230918423,1.146943752276268,1.1828338395468811,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000187808,SOWAHD,3,KICH;KIRC;KIRP,0,0,3,1,1.0913508385984576,1.096057983732564,1.2563091179513952,1.3158647280271505,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000187821,HELT,3,KICH;KIRC;KIRP,3,1,0,0,-4.974895322900607,-5.1468970167803825,0.415057996895046,0.5386993205948684,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000187980,PLA2G2C,3,KICH;KIRC;KIRP,0,0,1,0.3333333333333333,0.26432074989458276,0.31609146759302614,1.5448058193852094,1.5565256373441498,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000188316,ENO4,3,KICH;KIRC;KIRP,1,0.3333333333333333,0,0,-0.518750051554336,-1.0166873739584077,1.7018779325550855,1.732997535352215,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000188389,PDCD1,3,KICH;KIRC;KIRP,0,0,2,0.6666666666666666,0.9582439648109392,1.1568128444203896,1.6997555910314714,1.714835922019642,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000188487,INSC,3,KICH;KIRC;KIRP,3,1,0,0,-2.2148886517208264,-1.96470437615149,1.5723672934454083,1.6053887180187911,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000188505,NCCRP1,3,KICH;KIRC;KIRP,3,1,0,0,-3.136118834553671,-2.7968398059937383,1.2469310614886726,1.3442421061865588,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000188626,GOLGA8M,3,KICH;KIRC;KIRP,1,0.3333333333333333,1,0.3333333333333333,0.24263353793883416,0.04743782837041332,1.1681137603480287,1.2070861154241717,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000188738,FSIP2,3,KICH;KIRC;KIRP,1,0.3333333333333333,0,0,-0.257448454675366,-0.3816673040558308,1.6507572837206232,1.6993980427901172,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000188897,AC099489.1,3,KICH;KIRC;KIRP,1,0.3333333333333333,1,0.3333333333333333,0.01837971021445004,-0.11259556136757937,1.6137715094353957,1.7793824487910983,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000188910,GJB3,3,KICH;KIRC;KIRP,2,0.6666666666666666,1,0.3333333333333333,-2.2474040552362116,-1.7551046871053466,1.669313952048818,1.7435060350526053,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000189057,FAM111B,3,KICH;KIRC;KIRP,0,0,3,1,2.7957524528119233,2.7983454291517265,1.4150259445831823,1.426443569234346,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000189108,IL1RAPL2,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.169502176858172,-1.4008092536060006,1.5412347235357358,1.5737545551679897,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000189127,ANKRD34B,3,KICH;KIRC;KIRP,3,1,0,0,-3.2100900660422966,-3.68470594525355,0.611249860594494,0.7980652906461049,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000189233,NUGGC,3,KICH;KIRC;KIRP,3,1,0,0,-3.607492655353623,-2.8877714041974274,1.317755305973471,1.3959026894738606,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000196092,PAX5,3,KICH;KIRC;KIRP,1,0.3333333333333333,1,0.3333333333333333,0.10350094998016995,0.019454139011546023,1.5430113083991073,1.5583432353920277,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000196260,SFTA2,3,KICH;KIRC;KIRP,3,1,0,0,-4.013685848946561,-3.2525599960087535,0.7245636617585717,1.0532244295349118,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000196353,CPNE4,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-3.4374667692806136,-2.2209192875567596,1.6049905348063411,1.6345219422003208,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000196420,S100A5,3,KICH;KIRC;KIRP,3,1,0,0,-1.5512757096655272,-1.6722918320246838,1.1317706270052628,1.2205082917684462,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000196611,MMP1,3,KICH;KIRC;KIRP,1,0.3333333333333333,1,0.3333333333333333,-0.4557230691542362,-0.36891827381565684,0.588756604338177,0.9243794634794756,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000196767,POU3F4,3,KICH;KIRC;KIRP,3,1,0,0,-6.552655132959426,-5.487234513533935,1.038764680547507,1.20737869101139,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000196860,TOMM20L,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.004123680244953,-0.7734653609573452,1.5576623745200653,1.5848436014122802,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000196862,RGPD4,3,KICH;KIRC;KIRP,0,0,0,0,-0.15356704024733978,-0.1670722475280227,1.6027753659979962,1.632984953722168,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000196917,HCAR1,3,KICH;KIRC;KIRP,2,0.6666666666666666,1,0.3333333333333333,-2.242779129755509,-1.0303298412829973,1.378362687000462,1.6207899611334209,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000196932,TMEM26,3,KICH;KIRC;KIRP,2,0.6666666666666666,1,0.3333333333333333,-1.0768542280252549,-0.8085352789943226,1.1234771987511243,1.2196831298404585,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000196990,FAM163B,3,KICH;KIRC;KIRP,3,1,0,0,-1.5187860023019304,-2.1507097269926714,1.6294842115840682,1.6456139017068194,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000197046,SIGLEC15,3,KICH;KIRC;KIRP,0,0,1,0.3333333333333333,0.26330027847516346,1.2781726043742254,1.7355619914748306,1.8023153749741792,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000197177,ADGRA1,3,KICH;KIRC;KIRP,2,0.6666666666666666,1,0.3333333333333333,-3.930847993370026,-2.3445686631818337,1.0066389343678332,1.01152913329811,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000197360,ZNF98,3,KICH;KIRC;KIRP,3,1,0,0,-2.4501466713996516,-2.6328435576668276,1.4630310237265032,1.5135173493973602,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000197520,FAM177B,3,KICH;KIRC;KIRP,0,0,2,0.6666666666666666,1.1956556238939873,1.0192614473909427,1.5888700223355667,1.6164498258302007,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000197584,KCNMB2,3,KICH;KIRC;KIRP,3,1,0,0,-2.144732919626965,-2.3255972189421388,1.5391999420848772,1.6826556148098244,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000197658,SLC22A24,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-0.9239613885887452,-1.5171331588564239,0.40846558755194073,0.4460524030903913,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000197721,CR1L,3,KICH;KIRC;KIRP,2,0.6666666666666666,1,0.3333333333333333,-0.6959325841811892,0.6869509761379391,0.5614712867678372,0.5903312487844768,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000197753,LHFPL5,3,KICH;KIRC;KIRP,0,0,2,0.6666666666666666,0.7419747370419502,0.7787857507787238,1.4639100771677833,1.48737846440431,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000197980,LEKR1,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-0.7689798591842901,-1.0134891564564157,1.5396452595413348,1.690145803789703,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000197993,KEL,3,KICH;KIRC;KIRP,1,0.3333333333333333,0,0,-0.41997502539182807,-0.3033820233670769,1.596244953744222,1.613591843597993,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000198010,DLGAP2,3,KICH;KIRC;KIRP,3,1,0,0,-3.374282799879974,-2.6431425035242198,1.4801325051787482,1.491458994950245,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000198049,AVPR1B,3,KICH;KIRC;KIRP,1,0.3333333333333333,2,0.6666666666666666,0.7662638896158667,-0.2667341147408905,0.7572824408952694,0.7726869095120055,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000198099,ADH4,3,KICH;KIRC;KIRP,2,0.6666666666666666,1,0.3333333333333333,-3.376958924435172,-1.3301580949650051,1.3879120626847328,1.390099606456296,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000198216,CACNA1E,3,KICH;KIRC;KIRP,2,0.6666666666666666,1,0.3333333333333333,-2.0339448035723047,-1.9046512702551046,1.1722419995592288,1.1855190272358536,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000198336,MYL4,3,KICH;KIRC;KIRP,0,0,2,0.6666666666666666,0.9342971420036864,0.7214434714978972,1.5245843900529845,1.5829902907174525,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000198535,C2CD4A,3,KICH;KIRC;KIRP,2,0.6666666666666666,1,0.3333333333333333,-0.6532619842669551,-0.5192204890576864,0.7201527472354187,0.8847682901699234,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000198574,SH2D1B,3,KICH;KIRC;KIRP,1,0.3333333333333333,2,0.6666666666666666,1.389950191379547,0.5616471679681154,0.701045689786924,0.7285833907614716,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000198889,DCAF12L1,3,KICH;KIRC;KIRP,3,1,0,0,-1.1929202115855708,-1.5921350200085596,1.306532263337594,1.442381046199176,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000203499,IQANK1,3,KICH;KIRC;KIRP,1,0.3333333333333333,0,0,-0.3781651645081706,-0.352245890556855,1.6373459180954157,1.7612539949430113,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000203697,CAPN8,3,KICH;KIRC;KIRP,3,1,0,0,-1.692842922036288,-1.9787668014962576,0.932125641099123,1.2212933139510234,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000203710,CR1,3,KICH;KIRC;KIRP,3,1,0,0,-1.6637475293777124,-1.7386390661758748,1.4596200954074112,1.4954086725954951,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000203722,RAET1G,3,KICH;KIRC;KIRP,2,0.6666666666666666,0,0,-1.1635130424329576,-0.847657714962448,1.651319415128149,1.6672655804840262,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000203995,ZYG11A,3,KICH;KIRC;KIRP,3,1,0,0,-3.241198565878968,-3.3030370632683894,0.766666580713899,0.8226944316917714,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000204025,TRPC5OS,3,KICH;KIRC;KIRP,3,1,0,0,-1.8121897505446984,-1.7021402921424298,1.218070440313724,1.2384945411218509,TRUE
CYP3A7,0.5,3,KICH;KIRC;KIRP,ENSG00000204099,NEU4,3,KICH;KIRC;KIRP,3,1,0,0,-3.741432364469349,-3.6356998162231955,1.4649662505714938,1.558469186097804,TRUE
