tcga_code,gene_id,gene_symbol,baseline_tpm,organ_specificity_log2,logFC,p_value,q_value_project
KIRP,ENSG00000184937,WT1,10.1536,5.926945331495787,-5.5356774090186684,3.644216532392337e-14,2.3127681987161783e-12
KIRP,ENSG00000146038,DCDC2,18.9737,5.925935823592726,-0.2107388197109439,0.23743106823882176,0.30857304435673233
KIRP,ENSG00000197444,OGDHL,86.232,5.903402215000195,-0.8826148816768954,0.01942891484278014,0.03509755479141048
KIRP,ENSG00000154025,SLC5A10,15.9965,5.900379505124596,-2.748369164033213,6.050397676151769e-5,2.1321742234644897e-4
KIRP,ENSG00000157551,KCNJ15,21.068,5.893464797879975,-0.9759445962055245,7.247533705950736e-4,0.00192417299555408
KIRP,ENSG00000167941,SOST,7.05525,5.875560604214323,-8.019842964877029,3.76114298099272e-17,6.377995821448214e-15
KIRP,ENSG00000186510,CLCNKA,40.9531,5.864291056633326,-7.362365421116264,2.7465608262096723e-18,6.541443801479373e-16
KIRP,ENSG00000116771,AGMAT,34.5568,5.8544181654897915,-3.6585728562688216,7.75671117123929e-9,8.200449211808441e-8
KIRP,ENSG00000197408,CYP2B6,5.55738,5.822062173364776,-6.381979964182072,7.0171530649772294e-12,1.9779600201904566e-10
KIRP,ENSG00000140519,RHCG,81.3723,5.818576677006552,-7.965104979312876,3.0001228392443734e-13,1.3705518065401505e-11
KIRP,ENSG00000178772,CPN2,5.9549,5.809652147926537,-5.0424175649742615,3.165606256076646e-7,2.1054708443695216e-6
KIRP,ENSG00000211452,DIO1,14.5985,5.800914806913626,-4.69589012110266,1.5288135953821519e-9,1.9652069000191312e-8
KIRP,ENSG00000157765,SLC34A2,9.78701,5.773523410425041,1.8395720806959912,0.00887151347712552,0.017540292059941204
KIRP,ENSG00000119125,GDA,10.9348,5.76113248243973,1.3379839950213244,0.03638113041451267,0.060846679927128375
KIRP,ENSG00000101198,NKAIN4,22.4924,5.759976782289604,0.7218834680000873,0.18695821399142357,0.2518559429282622
KIRP,ENSG00000078399,HOXA9,23.3656,5.759641743125674,0.4206293766441888,0.11709346470330081,0.16857037295000457
KIRP,ENSG00000143627,PKLR,8.20922,5.745930489573734,-2.7782867685043415,4.972737794596644e-5,1.7944692378628715e-4
KIRP,ENSG00000198796,ALPK2,9.05895,5.735950803275435,0.20718375695574512,0.6799121027660819,0.7410199415050974
KIRP,ENSG00000163435,ELF3,25.5391,5.720647465930431,1.048772275892219,3.101148117658859e-4,9.07954328851096e-4
KIRP,ENSG00000164266,SPINK1,25.1785,5.696120701203172,-3.4118229072873927,3.2331302462760254e-5,1.224891185528381e-4
KIRP,ENSG00000170099,SERPINA6,4.91732,5.648845049670969,-0.20017403925561195,0.529281587649675,0.6037336174681247
KIRP,ENSG00000162365,CYP4A22,10.1272,5.6402142726485645,-8.022119620976627,8.115730876902151e-15,6.616505669142112e-13
KIRP,ENSG00000131482,G6PC,5.55175,5.635833853435653,-7.050602885528505,5.7078636360445114e-11,1.1780874926313097e-9
KIRP,ENSG00000186115,CYP4F2,6.93224,5.596625523754722,-7.488406050453256,8.615533112435716e-13,3.37566460969131e-11
KIRP,ENSG00000173253,DMRT2,18.3885,5.584580818562699,-8.153450573431016,3.320612346441926e-15,3.1007497756620926e-13
KIRP,ENSG00000164283,ESM1,11.6026,5.583780484531876,-0.18843762432097108,0.6048152077522864,0.6740945736074214
KIRP,ENSG00000159166,LAD1,24.3193,5.5428358094437575,-2.163964963100985,1.2858127685444184e-7,9.590208745543995e-7
KIRP,ENSG00000153303,FRMD1,7.8283,5.523203724201602,-4.130939325939702,3.6068315745110446e-9,4.18926076081702e-8
KIRP,ENSG00000188175,HEPACAM2,7.38302,5.5205170117523394,-8.492945206800485,4.014896511245617e-21,2.6327397890430363e-18
KIRP,ENSG00000135100,HNF1A,5.28446,5.5179290389184565,0.3874862266384846,0.2794631492379174,0.35395001635349765
KIRP,ENSG00000131400,NAPSA,62.2918,5.507372126481483,-0.8806480388496789,0.03188146847833387,0.05416732024168347
KIRP,ENSG00000184434,LRRC19,7.1895,5.502282282028181,-1.2607672377832715,6.305550036080814e-4,0.0016991958316146074
KIRP,ENSG00000110887,DAO,5.00652,5.473212510418742,-3.805521319284959,2.620979365172898e-8,2.3701748977632217e-7
KIRP,ENSG00000125144,MT1G,523.273,5.447803584772839,-7.682846688837198,4.966543586751487e-19,1.4827580902587502e-16
KIRP,ENSG00000126562,WNK4,16.2105,5.442549253174322,-4.3247972837530115,1.2792911865399494e-16,1.8963031665096018e-14
KIRP,ENSG00000204610,TRIM15,4.85285,5.434259943710985,0.07940508031396429,0.8735980348376454,0.9031651987197404
KIRP,ENSG00000139194,RBP5,232.798,5.417884672629205,-2.4801981247302565,1.6764649826019103e-5,6.865538685512499e-5
KIRP,ENSG00000113905,HRG,4.94447,5.4175321998889014,-9.557473017118436,8.47657354263591e-23,1.3821379183327182e-19
KIRP,ENSG00000167748,KLK1,19.3233,5.410010813964097,-4.658766721628532,3.116060356451013e-7,2.076975258796305e-6
KIRP,ENSG00000181418,DDN,16.5354,5.408050582971027,-6.686006303054426,1.930149929175668e-14,1.3683407374159408e-12
KIRP,ENSG00000134873,CLDN10,28.3429,5.380638137905361,-2.2916817167758063,2.5030677664756836e-10,4.103443731321351e-9
KIRP,ENSG00000189143,CLDN4,37.118,5.345465460810219,1.020026385546825,5.787955340060355e-4,0.0015752796994098941
KIRP,ENSG00000204653,ASPDH,18.2062,5.316731337038148,-4.266307357221966,2.050925156732814e-9,2.54528457536683e-8
KIRP,ENSG00000137648,TMPRSS4,5.43833,5.315303885625431,-4.944776124596986,1.5384194023589005e-9,1.9738033369623253e-8
KIRP,ENSG00000127831,VIL1,5.46319,5.310873876386949,-3.6963024663389885,6.363450890337803e-8,5.124850627754195e-7
KIRP,ENSG00000134258,VTCN1,5.57615,5.289033863320636,-2.0377887310344445,5.459482783373327e-6,2.5563211080000974e-5
LIHC,ENSG00000171564,FGB,7351.9,14.84629479368758,-3.4112288136206192,4.995353500723781e-10,4.836348020959126e-9
LIHC,ENSG00000171560,FGA,5497.68,14.751364700748132,-2.8191615545048916,1.689879329882002e-8,1.1281449916054562e-7
LIHC,ENSG00000110245,APOC3,7599.74,14.64545227104738,-3.0198802984658415,1.9127266152094285e-6,7.839196746672852e-6
LIHC,ENSG00000171557,FGG,5968.07,14.38482896814055,-2.935853318223166,7.730493579629975e-9,5.600235394112032e-8
LIHC,ENSG00000158874,APOA2,5517.31,14.197053329352842,-2.310645427118826,4.3323311568012156e-4,0.0010387567597335086
LIHC,ENSG00000132703,APCS,1626,13.989128360866411,-3.325671273381095,4.179789807317591e-9,3.234195004247368e-8
LIHC,ENSG00000132693,CRP,5683.19,13.98072318183374,-3.8144098874110335,5.6626191623576436e-8,3.320825376899116e-7
LIHC,ENSG00000163631,ALB,25201.3,13.92958830139225,-3.170803882966528,4.926632069773261e-9,3.734951243253418e-8
LIHC,ENSG00000091583,APOH,2969.16,13.898968306734847,-3.221647442056579,2.1822250855784052e-6,8.818532809114568e-6
LIHC,ENSG00000229314,ORM1,8805.7,13.749499609589114,-2.8886512603343704,4.050685653527588e-9,3.152303360330285e-8
LIHC,ENSG00000228278,ORM2,3515.37,13.743154680476783,-2.5615294355900575,2.752330202263431e-8,1.7410663502895575e-7
LIHC,ENSG00000106927,AMBP,3209.13,13.350946866997493,-2.338372157854719,2.7315087682697347e-6,1.0761655686353087e-5
LIHC,ENSG00000172482,AGXT,1731.68,13.313254165989612,-3.0911290947095194,4.664674228106675e-8,2.7885124857836613e-7
LIHC,ENSG00000257017,HP,12259.2,13.264082303910785,-4.1027708191056815,6.779433612939e-10,6.4051826908513275e-9
LIHC,ENSG00000145192,AHSG,1346.28,13.028873776074223,-4.0436027098094,4.495581158661495e-8,2.696583098950531e-7
LIHC,ENSG00000145321,GC,968.142,12.93036397621608,-2.277478519394486,2.1270098067966638e-7,1.0905027571323448e-6
LIHC,ENSG00000118137,APOA1,5952.22,12.864934824675025,-3.7888790856274834,1.0950148507716554e-8,7.646433995614442e-8
LIHC,ENSG00000113905,HRG,596.191,12.302702251808233,-5.119903879926937,1.1835593315949627e-9,1.0585913351304667e-8
LIHC,ENSG00000104760,FGL1,1215.91,12.113668486683931,-2.7671475407363424,6.758401375533938e-9,4.9462371578600125e-8
LIHC,ENSG00000118271,TTR,2734.31,12.094099301910376,-3.868855413943031,3.908359723082434e-10,3.8887075188251264e-9
LIHC,ENSG00000136872,ALDOB,2547.15,11.894278015137393,-4.1669635133691525,3.864988668501068e-10,3.8499047195120086e-9
LIHC,ENSG00000148965,SAA4,1024.18,11.868639025238968,-2.3815230981559012,5.5550318364262015e-12,9.281751961224082e-11
LIHC,ENSG00000134339,SAA2,1946.79,11.779099341975453,-3.013532131789431,1.0101881315678366e-6,4.393781967162551e-6
LIHC,ENSG00000113889,KNG1,414.391,11.720085113289471,-1.9932987714223387,1.484215589198921e-5,4.9169527353992095e-5
LIHC,ENSG00000138109,CYP2C9,433.761,11.713584769483484,-3.831179436075239,1.2749571674501555e-14,4.536014277972664e-13
LIHC,ENSG00000151224,MAT1A,749.275,11.636235244099133,-3.0547902846450476,1.3213965815091461e-8,9.061960746478805e-8
LIHC,ENSG00000117601,SERPINC1,1054.38,11.601402078690787,-3.2098315246591893,6.389944587930372e-6,2.3188401841755982e-5
LIHC,ENSG00000113600,C9,404.884,11.575783638379876,-6.698881064480063,2.3545922281576977e-15,1.0089227184935575e-13
LIHC,ENSG00000180210,F2,599.629,11.571155533212753,-2.1022447905391966,2.9493310054318123e-6,1.154750296501993e-5
LIHC,ENSG00000198650,TAT,473.997,11.56419605956037,-3.96414282968724,9.469541671869605e-11,1.1321663162477638e-9
LIHC,ENSG00000080910,CFHR2,298.707,11.544998230469943,-1.5791583578380133,4.6595200160156404e-4,0.0011108542981190122
LIHC,ENSG00000055957,ITIH1,523.609,11.53778820664318,-2.493647226153263,1.522069334286356e-7,8.070980138978073e-7
LIHC,ENSG00000021852,C8B,295.259,11.528253858219262,-2.469806769212816,9.811645806780378e-9,6.931122916293993e-8
LIHC,ENSG00000129988,LBP,742.103,11.50191085684669,-1.2939673187764584,1.0234058462396961e-4,2.8108547033885357e-4
LIHC,ENSG00000134240,HMGCS2,748.497,11.474979322583849,-2.756232107497889,1.3350011114575238e-7,7.167897735938552e-7
LIHC,ENSG00000105398,SULT2A1,365.799,11.46696390584153,-3.062574868563849,9.654904815399987e-8,5.355355234771942e-7
LIHC,ENSG00000157131,C8A,274.073,11.420870789097842,-2.825739192644738,9.168320807195965e-10,8.396427339341036e-9
LIHC,ENSG00000079557,AFM,270.537,11.402143374780145,-3.441489089385034,7.718139813904854e-11,9.452305998795435e-10
LIHC,ENSG00000110243,APOA5,309.171,11.393870286473936,-2.36739723641217,5.558344962154997e-7,2.580754366688944e-6
LIHC,ENSG00000122194,PLG,323.038,11.369417259720326,-3.3132772500676713,9.809727026208603e-9,6.931122916293993e-8
LIHC,ENSG00000163586,FABP1,739.532,11.306776730462476,-4.557300612314953,3.255758018099416e-10,3.321967233878842e-9
LIHC,ENSG00000080618,CPB2,401.589,11.23718309640433,-1.8609139692381342,7.338383214780102e-6,2.6134735449037893e-5
LIHC,ENSG00000101981,F9,235.26,11.200653436367467,-3.8049472469467944,4.132860851703752e-10,4.098187638477183e-9
LIHC,ENSG00000146678,IGFBP1,380.045,11.125536699804108,-3.0467072066581924,6.720042921084255e-10,6.352478576662095e-9
LIHC,ENSG00000123838,C4BPA,398.358,10.969628061856755,-2.569833078169949,2.6312229311737732e-6,1.04131386608767e-5
LIHC,ENSG00000060566,CREB3L3,304.814,10.96457069700778,-1.601555192233536,1.3634212547753254e-4,3.650784813417706e-4
LIHC,ENSG00000140107,SLC25A47,313.331,10.95685288172283,-5.701021790575366,4.755929060522078e-16,2.5152152157613907e-14
LIHC,ENSG00000173432,SAA1,8842,10.879395449279897,-3.7581602006645087,2.4663677940599943e-8,1.5811868664430492e-7
LIHC,ENSG00000170099,SERPINA6,180.708,10.820242797066683,-1.5394399847082514,4.584493649223429e-6,1.709454110871772e-5
LIHC,ENSG00000197249,SERPINA1,5944.31,10.791740654042629,-1.768995076951213,3.062264286658151e-6,1.1939237625046868e-5
LIHC,ENSG00000156096,UGT2B4,169.87,10.731064415315801,-1.421001798666859,0.0011886678676854888,0.002588873338833681
LIHC,ENSG00000101323,HAO1,167.567,10.711383052149879,-2.13775505375256,1.66114024684787e-7,8.714429814488483e-7
LIHC,ENSG00000255974,CYP2A6,511.146,10.657427788994337,-5.490224034580489,3.93644411220958e-12,6.857044239379121e-11
LIHC,ENSG00000186910,SERPINA11,154.968,10.598685285643192,-3.6749074660299055,1.7860291841279097e-12,3.401207608978482e-11
LIHC,ENSG00000171759,PAH,252.492,10.589816108160377,-1.9797794990867428,6.879710039056706e-6,2.470607126790939e-5
LIHC,ENSG00000234906,APOC2,1789.45,10.557745230143015,0.3152804042018041,0.18480248526289064,0.23956986146225742
LIHC,ENSG00000131482,G6PC,168.928,10.538254645530735,-2.358094293736068,2.352073491324876e-6,9.424884244760499e-6
LIHC,ENSG00000198099,ADH4,542.596,10.52806654367456,-5.712215264130509,3.702388622479083e-13,8.590614760273931e-12
LIHC,ENSG00000084674,APOB,347.037,10.493013746945858,-2.0284075155887855,2.268264922716534e-5,7.205341550137243e-5
LIHC,ENSG00000243955,GSTA1,423.979,10.44282016006553,-2.8622613979426643,2.5169010980631166e-6,1.0001160929149267e-5
LIHC,ENSG00000136881,BAAT,210.565,10.378441001031534,-1.2358094614054331,2.1011277220183738e-5,6.721700329239887e-5
LIHC,ENSG00000244414,CFHR1,233.393,10.371735154623464,-1.6921368806416772,2.065836573155107e-4,5.307286344250123e-4
LIHC,ENSG00000198610,AKR1C4,154.889,10.365091074725944,-1.746124056330708,6.7488087394243255e-6,2.428054559959179e-5
LIHC,ENSG00000163581,SLC2A2,130.68,10.352926213059257,-3.0596873488164125,5.9472444933038615e-8,3.4692587867364787e-7
LIHC,ENSG00000175336,APOF,164.744,10.327455575860766,-4.703593205739427,1.7036510812199901e-16,9.869407628738568e-15
LIHC,ENSG00000183747,ACSM2A,165.649,10.318018990099757,-2.2100915269086525,1.8876944092880137e-6,7.747421636441672e-6
LIHC,ENSG00000171234,UGT2B7,127.374,10.315987305109832,-3.400197810318877,6.373061550109893e-12,1.0489344575606104e-10
LIHC,ENSG00000197408,CYP2B6,124.628,10.284569654614334,-3.8449628252588353,1.6130776560238358e-14,5.570178549065837e-13
LIHC,ENSG00000110169,HPX,2000.55,10.278157790221748,-3.4248560475420473,8.893197893030195e-9,6.358835082994509e-8
LIHC,ENSG00000100665,SERPINA4,123.504,10.271509716308802,-2.563045437615534,5.630650524671319e-8,3.305379546332886e-7
LIHC,ENSG00000142484,TM4SF5,123.196,10.267910280884825,-0.05744776274957737,0.8292898327810716,0.8623928695073784
LIHC,ENSG00000178772,CPN2,128.881,10.222563764517348,-1.9289587233016234,4.012713949932498e-6,1.5190865299282292e-5
LIHC,ENSG00000066813,ACSM2B,153.412,10.193580835199482,-1.8402419459308217,2.3496175369514873e-5,7.434264183121208e-5
LIHC,ENSG00000137204,SLC22A7,197.432,10.16479124226385,-2.663115757913976,1.5583031470148043e-7,8.231336749273461e-7
LIHC,ENSG00000109072,VTN,2575.54,10.158387753495237,-1.5084911953795161,6.278927714707475e-5,1.8032973904715156e-4
LIHC,ENSG00000109181,UGT2B10,110.925,10.116668855967113,-2.6415744028496015,1.9360598416143447e-8,1.270814382060016e-7
LIHC,ENSG00000105697,HAMP,597.343,9.942336353669145,-7.598385705861202,3.656336284367741e-19,4.154305697032276e-17
LIHC,ENSG00000187048,CYP4A11,234.467,9.906607948138701,-3.5352068732149524,1.2241469426170368e-12,2.4222979557784985e-11
LIHC,ENSG00000148702,HABP2,120.611,9.854877252603385,-2.4790370937986674,1.672565954373688e-8,1.1182824230248679e-7
LIHC,ENSG00000123843,C4BPB,264.999,9.845818464583743,-0.8808197846336417,0.009181478023556218,0.01646588691169537
LIHC,ENSG00000250799,PRODH2,91.8438,9.84460848316312,-2.124094010973622,1.3079755070231288e-7,7.037811382274465e-7
LIHC,ENSG00000151790,TDO2,174.632,9.829390201045332,-3.8378076308441615,1.2901979309829607e-12,2.5359013127835848e-11
LIHC,ENSG00000141485,SLC13A5,261.798,9.78394998441988,-2.556159175333492,6.80047353478228e-8,3.915107532561318e-7
LIHC,ENSG00000124253,PCK1,529.977,9.778810563960324,-4.269486414370769,1.1941918675563246e-13,3.2455112622738322e-12
LIHC,ENSG00000180432,CYP8B1,214.687,9.760673820140392,-4.481856693599439,1.8010773799134364e-10,1.977479659454833e-9
LIHC,ENSG00000118520,ARG1,400.933,9.685959745169024,-3.136703135403823,1.9077759431072242e-8,1.2541187806667162e-7
LIHC,ENSG00000187758,ADH1A,306.119,9.681491584877108,-3.5826648271320027,7.990257526259979e-11,9.7470064593109e-10
LIHC,ENSG00000149124,GLYAT,88.762,9.636043558538514,-3.4672618920386573,2.1410911070287182e-10,2.2963919297127134e-9
LIHC,ENSG00000116882,HAO2,118.924,9.629206181535768,-4.4790360892336,4.0331406410476855e-13,9.272537836748145e-12
LIHC,ENSG00000151655,ITIH2,262.708,9.577672221834282,-1.306905397049348,5.431835182569812e-4,0.001274957342399533
LIHC,ENSG00000145692,BHMT,307.294,9.547138626484836,-3.781766157276002,2.7013998060984503e-10,2.8150504133254324e-9
LIHC,ENSG00000158104,HPD,1002.3,9.520796200249304,-3.4805932358991005,2.0263798282305858e-8,1.325160607314105e-7
LIHC,ENSG00000196620,UGT2B15,72.9765,9.513263727495428,-1.7254077166363564,2.3433843251108826e-5,7.418540598512988e-5
LIHC,ENSG00000138207,RBP4,4153.46,9.508463506933442,-2.3258030887529264,1.3121367484692658e-5,4.401531481388998e-5
LIHC,ENSG00000132855,ANGPTL3,133.778,9.46213692593705,-2.039600630118541,3.091864399406614e-6,1.2043977867274913e-5
LIHC,ENSG00000161944,ASGR2,394.885,9.427048011534913,-1.437613161914208,1.3457297682494077e-5,4.506493049750964e-5
LIHC,ENSG00000116785,CFHR3,109.597,9.421078213987176,-2.9954569493887173,5.5315902323455326e-9,4.145397258801582e-8
LIHC,ENSG00000186115,CYP4F2,98.2635,9.402692380523836,-2.3605807460363497,1.5598681923705784e-8,1.0521420978318467e-7
LIHC,ENSG00000072080,SPP2,65.9137,9.366621651684977,-3.4701257871219227,3.2865926043214726e-11,4.479890275132001e-10
LIHC,ENSG00000140505,CYP1A2,71.5396,9.360929399042815,-7.295180215845983,2.29705997957164e-15,9.91507924025396e-14
LIHC,ENSG00000140093,SERPINA10,104.088,9.338750352570521,-1.7070686818234952,1.0731170793575186e-6,4.64340660554429e-6
LIHC,ENSG00000244067,GSTA2,63.484,9.312519967474946,-2.845432990242972,1.3723770306076831e-6,5.787579474624499e-6
LIHC,ENSG00000175003,SLC22A1,384.488,9.281574070261328,-5.4329973871090065,1.765525235940963e-15,7.812227369386004e-14
LIHC,ENSG00000099937,SERPIND1,195.671,9.281359313950913,-2.35536087118744,7.408048584989781e-5,2.0964670356782105e-4
LIHC,ENSG00000165471,MBL2,60.9467,9.25376949936394,-2.9649190336247986,1.9870353251922007e-10,2.152132786713398e-9
LIHC,ENSG00000114771,AADAC,109.421,9.241720848675886,-1.546135938875063,1.7446482871669625e-4,4.567415041667515e-4
LIHC,ENSG00000130649,CYP2E1,2550.87,9.239312038541888,-6.7749545384989815,1.3718377778333385e-13,3.649461496287451e-12
LIHC,ENSG00000106327,TFR2,425.576,9.155715726003963,-2.152765919258825,7.01182536676607e-6,2.5129274833967697e-5
LIHC,ENSG00000134538,SLCO1B1,56.7405,9.150775435142677,-2.408242270751538,3.288319745527556e-8,2.0460762751938768e-7
LIHC,ENSG00000115718,PROC,241.554,9.146606001944438,-1.4176684320972126,3.7988382738875895e-7,1.8384539939937987e-6
LIHC,ENSG00000162267,ITIH3,662.691,9.12164261750816,-1.5082420178145464,1.9455804219462505e-4,5.028414559861376e-4
LIHC,ENSG00000113492,AGXT2,54.107,9.08233535525058,-2.4555462917315345,8.78331352407123e-11,1.057299620453988e-9
LIHC,ENSG00000100652,SLC10A1,94.2899,9.047748348608012,-3.6417186445256884,2.3142779554340816e-10,2.4581875194903263e-9
LIHC,ENSG00000138115,CYP2C8,662.587,9.040541069483982,-4.470297366103289,8.769379338811599e-16,4.3575091929674756e-14
LIHC,ENSG00000122787,AKR1D1,51.6622,9.015755125915804,-3.832854677103987,4.482272524463823e-12,7.671263501295665e-11
LIHC,ENSG00000147647,DPYS,132.841,9.008486546558645,-2.5833595550381467,6.289696339796309e-7,2.882327406717481e-6
LIHC,ENSG00000123561,SERPINA7,51.3389,9.006715981322522,-2.6563914175237393,5.804719372798668e-7,2.6782004944814602e-6
LIHC,ENSG00000159650,UROC1,75.5752,8.989049642778047,-4.53526893097642,3.658961968452386e-11,4.930220292763196e-10
LIHC,ENSG00000131910,NR0B2,74.5643,8.987504511723564,-1.6408776292532103,4.342810768680519e-8,2.6192205632613913e-7
LIHC,ENSG00000166840,GLYATL1,73.9743,8.971394133490872,-2.857671721059713,1.3362300366887788e-12,2.608907669193579e-11
LIHC,ENSG00000153086,ACMSD,68.4379,8.96152802627781,-1.0476815642767698,1.8748141277198692e-4,4.8734098307416407e-4
LIHC,ENSG00000169903,TM4SF4,86.8302,8.887338945355305,-0.18655412636008037,0.48051720095550965,0.5462072178420887
LIHC,ENSG00000113924,HGD,186.225,8.88130006543335,-0.8229050020554061,0.004813700164174406,0.00916972131868853
LIHC,ENSG00000110244,APOA4,46.9917,8.879328994325526,-1.5129181390381377,0.0036495220646655985,0.007146067720794513
LIHC,ENSG00000166391,MOGAT2,57.922,8.853993074784453,-3.377864392158878,8.608097408153295e-11,1.0397613405691885e-9
LIHC,ENSG00000101076,HNF4A,55.4097,8.852171952294542,-0.3429241844901637,0.13059535052684337,0.1765633899990971
LIHC,ENSG00000090512,FETUB,48.2739,8.849199170346349,-2.6204509217039664,3.3442695023225024e-8,2.075261811324933e-7
LIHC,ENSG00000005421,PON1,137.432,8.77243426193262,-2.5104975080824414,4.602506238874929e-7,2.1824108070227886e-6
LIHC,ENSG00000091513,TF,1605.96,8.763089668935208,-2.4876343824120597,5.480280671187733e-6,2.018682763026295e-5
LIHC,ENSG00000135094,SDS,385.529,8.759373250967704,-3.7864765932793145,8.807956600487163e-10,8.117055138209284e-9
LIHC,ENSG00000108242,CYP2C18,60.8164,8.738824184960514,-1.7932405481841718,3.290266317272761e-8,2.0460762751938768e-7
LIHC,ENSG00000215644,GCGR,110.889,8.736294505628164,-3.082967424509437,5.145661817429675e-7,2.4087475579202475e-6
LIHC,ENSG00000165828,PRAP1,281.371,8.720009220771562,-0.09036056214813303,0.7756699880610283,0.8161264284707115
LIHC,ENSG00000111700,SLCO1B3,41.3091,8.693804036779861,-5.021794899057242,5.883809517838518e-10,5.613205277283539e-9
LIHC,ENSG00000120054,CPN1,40.6474,8.670564196927632,-1.444070739069015,2.2035967294312514e-6,8.89061672440178e-6
LIHC,ENSG00000161031,PGLYRP2,45.6275,8.668531005429383,-3.412871474192185,5.097741523293265e-11,6.581842079671385e-10
LIHC,ENSG00000088926,F11,59.9616,8.658367502754169,-1.522659262264715,4.193466191792145e-7,2.0020015607622786e-6
LIHC,ENSG00000139209,SLC38A4,144.737,8.62577749963826,-2.7246576978066215,3.948217415254756e-9,3.088940777434541e-8
LIHC,ENSG00000134389,CFHR5,39.2459,8.620069498751633,-1.3401203005745421,0.0077426138278681046,0.014108139898870688
LIHC,ENSG00000131187,F12,376.048,8.609712211031294,-2.2953942372143503,2.2937660455695546e-6,9.21010347207602e-6
LIHC,ENSG00000151365,THRSP,126.209,8.608128929030686,-3.3482176182486545,3.605914622705401e-8,2.220197399663486e-7
LIHC,ENSG00000143921,ABCG8,48.0676,8.587241673390388,-1.330400820174361,4.551765306526919e-5,1.349968656336234e-4
LIHC,ENSG00000171236,LRG1,609.378,8.568659298985136,-2.279623775492702,9.470859673362287e-10,8.62862440287549e-9
LIHC,ENSG00000176153,GPX2,215.445,8.534507845784395,-0.859509923051808,0.034409661442294445,0.05388480772365708
LIHC,ENSG00000162365,CYP4A22,75.0458,8.517495526382866,-3.1005677001193277,3.3179612644797254e-13,7.81184703592947e-12
LIHC,ENSG00000168509,HJV,66.0674,8.49804129150107,-0.2555728056226903,0.4984469695880285,0.563171205582522
LIHC,ENSG00000162460,TMEM82,35.9642,8.494423611124207,-2.6816686368979537,9.221074931420676e-10,8.435966265831144e-9
LIHC,ENSG00000112337,SLC17A2,34.5006,8.434653245252889,-1.6382874602259148,6.520107089758918e-7,2.9755274930744832e-6
LIHC,ENSG00000176919,C8G,372.925,8.394741011439304,-0.7391298666597358,0.0037672381484323324,0.0073561183093515696
LIHC,ENSG00000138308,PLA2G12B,32.8993,8.366291611299157,-0.45753399073266826,0.03704707359232601,0.057620419768122697
LIHC,ENSG00000156222,SLC28A1,51.7329,8.348507459192495,-1.820904393862805,8.848076236233501e-8,4.957794164693229e-7
LIHC,ENSG00000148584,A1CF,36.4873,8.347610634839139,-1.0964987743509143,1.0563016761422303e-4,2.892184206862689e-4
LIHC,ENSG00000138075,ABCG5,59.5805,8.307569953731523,-1.2505347708668069,5.732559793281529e-7,2.6476818914104647e-6
LIHC,ENSG00000130208,APOC1,2897.34,8.292589811616194,-1.7463632441985588,1.0565416676919539e-5,3.632712867966224e-5
LIHC,ENSG00000139547,RDH16,247.567,8.276421139313253,-4.101440364478939,4.444485892936495e-13,1.0165174163701898e-11
LIHC,ENSG00000145826,LECT2,30.8882,8.2755751458446,-2.2565081409867944,2.04596891723269e-6,8.323298360218272e-6
LIHC,ENSG00000244474,UGT1A4,30.1301,8.239841941127558,-2.224174976278471,1.3379815532950136e-6,5.661507240528228e-6
LIHC,ENSG00000261701,HPR,364.585,8.234993360362717,-2.1891784083088766,1.284198514659286e-5,4.3168581869945954e-5
LIHC,ENSG00000012504,NR1H4,39.0665,8.223031575154096,-0.7140210680047634,3.855753549584053e-6,1.4666020682877918e-5
LIHC,ENSG00000143278,F13B,29.7508,8.221625785940413,-1.0056266563533556,0.0020749579528780864,0.004285456140276297
LIHC,ENSG00000141505,ASGR1,408.772,8.108291031690582,-1.5415411387442781,6.013748274240861e-6,2.194532135467381e-5
LIHC,ENSG00000186529,CYP4F3,144.927,8.039625448832522,-1.5564163998135672,1.1051829667760243e-6,4.7669304991164745e-6
LIHC,ENSG00000172497,ACOT12,40.4541,8.028390228281898,-1.9682092449578386,4.317590902096028e-9,3.326207059353156e-8
LIHC,ENSG00000205358,MT1H,178.778,8.01979463419741,-7.861519591697544,1.6074909141191867e-20,2.7220694700531724e-18
LIHC,ENSG00000084110,HAL,86.9082,7.979268708958037,-2.5736319225595823,1.8399576076692454e-6,7.567373523741962e-6
LIHC,ENSG00000134365,CFHR4,24.5723,7.946748402531721,-1.2782950758082752,2.0877667650836412e-4,5.358155129683474e-4
LIHC,ENSG00000163825,RTP3,24.2343,7.926847464450574,-0.8557572693876435,0.016863560213566366,0.028405945377438287
LIHC,ENSG00000109511,ANXA10,27.9387,7.911572444705112,-2.3858246915269143,2.313309108941403e-11,3.282811177886144e-10
LIHC,ENSG00000021826,CPS1,347.112,7.893714511828713,-4.517889679784197,2.4904594801982486e-9,2.0495085002696893e-8
LIHC,ENSG00000099834,CDHR5,84.3209,7.884809138464368,-1.1206095611675868,0.005905178329003001,0.011049308919684642
LIHC,ENSG00000139540,SLC39A5,106.995,7.876712931734119,-3.178071620941535,9.110120126878773e-10,8.3561627892949e-9
LIHC,ENSG00000175189,INHBC,37.686,7.8568267358889985,-2.0679198024551084,3.041904322961759e-8,1.9064404637608377e-7
