background_gene_id,background_gene_symbol,n_coverage,covered_cancers,n_loss,loss_fraction,n_gain,gain_fraction,median_logFC,mean_logFC,mean_matching_distance,maximum_matching_distance,target_gene,n_target_cancers,coverage_fraction,eligible_primary_null
ENSG00000186564,FOXD2,4,COAD;KICH;KIRC;KIRP,3,0.75,0,0,-1.5453384631415492,-1.2160760148132896,1.5262033655349552,1.5365547827330497,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000092445,TYRO3,4,KICH;KIRC;KIRP;THCA,3,0.75,1,0.25,-1.5319573878546284,-0.7823945017377897,1.8016170666211964,1.852690362368201,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000177464,GPR4,4,KIRC;KIRP;LUAD;LUSC,3,0.75,1,0.25,-1.4743363832397471,-0.7384223177839015,1.8643012188628112,1.952989986297836,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000179593,ALOX15B,4,BRCA;LUAD;LUSC;PRAD,3,0.75,1,0.25,-1.4456344764602322,-1.2319309203593805,1.2025314438325558,1.4325202244277553,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000138207,RBP4,4,KICH;KIRC;KIRP;THCA,3,0.75,0,0,-1.4403596125662328,-2.7440757118701975,1.7983552454483336,1.846155238354069,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000088827,SIGLEC1,4,BRCA;COAD;LUAD;LUSC,3,0.75,0,0,-1.4390603375724598,-1.290787616433958,1.3973327730724974,1.6498339291709199,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000108381,ASPA,4,KICH;KIRC;KIRP;THCA,3,0.75,0,0,-1.4254778097665746,-1.7175657681175855,1.889151678705788,1.9467432013845758,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000140285,FGF7,4,BRCA;COAD;LUAD;LUSC,3,0.75,0,0,-1.413323821520131,-1.2909727350543527,1.3821555386763336,1.702574907308039,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000112530,PACRG,4,KICH;KIRC;KIRP;THCA,3,0.75,1,0.25,-1.3926012677545083,-0.7337099616101752,0.7527150558774206,1.4304802226853457,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000113790,EHHADH,4,ESCA;KICH;KIRP;LIHC,3,0.75,0,0,-1.38364633672153,-1.2443403562996433,1.8054902468378644,1.9819927481623254,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000050628,PTGER3,4,COAD;ESCA;STAD;THCA,3,0.75,0,0,-1.3627293244178253,-1.8397695930282372,1.493235864886113,1.830629655282515,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000141448,GATA6,4,ESCA;LUAD;LUSC;STAD,3,0.75,1,0.25,-1.3577468837471618,-1.1812616092936512,1.1565533676700206,1.522884898704512,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000107736,CDH23,4,BRCA;LUAD;LUSC;THCA,3,0.75,0,0,-1.3222891029037869,-1.268479894349588,1.4251439324180426,1.5573059512842338,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000166510,CCDC68,4,BRCA;ESCA;LUAD;LUSC,3,0.75,0,0,-1.3118330398832763,-1.352631710339903,1.2440359546462023,1.355920955110365,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000139344,AMDHD1,4,KICH;KIRC;KIRP;LIHC,3,0.75,0,0,-1.3098751336172019,-1.7860219886402224,1.4575807926566284,1.5058205600551624,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000179639,FCER1A,4,BRCA;LUAD;LUSC;THCA,3,0.75,1,0.25,-1.297547114465209,-1.1457429517317514,1.5643594565830201,1.6950224982671265,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000107485,GATA3,4,KIRP;LUAD;LUSC;PRAD,3,0.75,0,0,-1.291730263207243,-1.8642172188865374,1.1746523507161866,1.9782221153549837,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000137857,DUOX1,4,BRCA;ESCA;PRAD;STAD,3,0.75,0,0,-1.2882889765716627,-1.2104778734665156,0.912477557449844,1.2663220534852364,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000162882,HAAO,4,KICH;KIRC;KIRP;LIHC,3,0.75,1,0.25,-1.287989205533638,-1.0256366362899347,1.9567950049513212,2.090833070570954,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000140254,DUOXA1,4,BRCA;ESCA;PRAD;STAD,3,0.75,0,0,-1.2824544217497886,-1.233857319833532,1.4678917414773556,1.8000581416947652,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000061455,PRDM6,4,BRCA;COAD;LUAD;LUSC,3,0.75,0,0,-1.2408445752574135,-1.0537336115193294,1.291423415317874,1.8055918363970727,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000100170,SLC5A1,4,BRCA;COAD;LUAD;LUSC,3,0.75,1,0.25,-1.2335993321149634,-0.8498873877510753,1.6804752106506968,1.778282710341521,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000196549,MME,4,LUAD;LUSC;PRAD;THCA,3,0.75,0,0,-1.19246399025972,-1.4049431759842341,1.2227126909797759,1.335832780293865,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000036448,MYOM2,4,KICH;KIRC;KIRP;THCA,3,0.75,0,0,-1.188278000643031,-1.231690811930719,1.6109801443563283,1.830836845173275,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000143816,WNT9A,4,BRCA;COAD;LUAD;LUSC,3,0.75,0,0,-1.1853351158018466,-0.8373647064743746,1.5573948977701613,1.763431858035342,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000163106,HPGDS,4,BRCA;LUAD;LUSC;THCA,3,0.75,1,0.25,-1.1504896957758155,-0.8754984753025093,1.5581477625077227,1.6784493960339837,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000183508,TENT5C,4,COAD;ESCA;LUAD;LUSC,3,0.75,0,0,-1.1013701839901717,-1.05396356808414,1.7617811412711986,1.94854159865263,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000137273,FOXF2,4,BRCA;COAD;LUAD;LUSC,3,0.75,0,0,-1.0603485892940916,-0.9677163199909771,1.1588567219761077,1.5366467415828882,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000065621,GSTO2,4,BRCA;KICH;KIRC;KIRP,3,0.75,0,0,-1.0234889206256033,-1.1302135008744039,1.5969808857452876,1.6601635708298252,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000180644,PRF1,4,BRCA;ESCA;LUAD;LUSC,3,0.75,1,0.25,-1.0068597078913049,-0.8377983015431514,1.0445219782845458,1.7144949529744427,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000067606,PRKCZ,4,KIRC;KIRP;LUAD;LUSC,3,0.75,0,0,-1.0018370844456128,-1.0167796979852413,1.870450922655463,1.987538976199668,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000181778,TMEM252,4,COAD;KICH;KIRC;KIRP,3,0.75,1,0.25,-0.9595902803462539,-1.5057631148085782,1.8724976753561982,1.9405205936382093,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000166825,ANPEP,4,ESCA;LIHC;LUAD;LUSC,3,0.75,1,0.25,-0.9535849337288019,-0.2281140280833981,1.8954803012907702,1.939102625063869,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000115290,GRB14,4,KICH;KIRC;KIRP;LIHC,3,0.75,1,0.25,-0.9492197045498414,-0.7661216378850684,1.7851318298291599,2.208261491903722,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000145703,IQGAP2,4,ESCA;KICH;KIRC;KIRP,3,0.75,1,0.25,-0.9155776154439201,-0.38466088058454745,1.4914072296278365,1.6275676737601614,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000174808,BTC,4,COAD;KICH;KIRC;KIRP,3,0.75,0,0,-0.903609056401182,-0.9690682241224129,1.5667319427166768,1.7257665729271343,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000137285,TUBB2B,4,KICH;KIRC;KIRP;THCA,3,0.75,0,0,-0.882106701824458,-1.201473368884895,1.8622875042872509,1.9216463293267754,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000163251,FZD5,4,COAD;ESCA;LUAD;LUSC,3,0.75,0,0,-0.850631860233445,-0.7931430424310022,1.7262122417826204,1.9662634062245847,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000145358,DDIT4L,4,KICH;KIRC;KIRP;THCA,3,0.75,0,0,-0.7881616404778407,-0.919627146082849,1.7171042404598933,1.9440847353897124,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000163485,ADORA1,4,BRCA;KICH;KIRC;KIRP,3,0.75,1,0.25,-0.7835760439849591,-0.829692228571161,1.1673906081813086,1.3661825462808328,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000080493,SLC4A4,4,ESCA;KICH;KIRC;KIRP,3,0.75,0,0,-0.7524309872115165,-1.087309075771899,1.7082435281658592,1.8333267585440878,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000170370,EMX2,4,BRCA;KICH;KIRC;KIRP,3,0.75,0,0,-0.7445321173161382,-0.826786706540023,1.7124489963446097,1.9903862445224998,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000125735,TNFSF14,4,BRCA;LIHC;LUAD;LUSC,3,0.75,0,0,-0.7215979770205743,-0.9716127051917456,1.58162454740606,2.19855065803813,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000198088,NUP62CL,4,BRCA;KICH;KIRC;KIRP,3,0.75,1,0.25,-0.7030953817805059,-0.5138207211156193,1.1506602266301513,1.5745544765088582,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000163219,ARHGAP25,4,BRCA;ESCA;LUAD;LUSC,3,0.75,0,0,-0.700326776358799,-0.577622384530002,1.4922768692527377,1.8232595674441487,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000102678,FGF9,4,KICH;KIRC;KIRP;THCA,2,0.5,1,0.25,-2.4222484805063207,-2.7250353684294377,0.7980543017134253,1.2587348020562767,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000143882,ATP6V1C2,4,BRCA;KICH;KIRC;KIRP,2,0.5,1,0.25,-2.2592627291678156,-2.1177359719290583,1.7439074408819324,1.8648482586422408,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000185818,NAT8L,4,KICH;KIRC;KIRP;THCA,2,0.5,2,0.5,-2.1745135305876193,-2.002500936858029,1.2959786004563973,1.7659077410024613,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000142748,FCN3,4,KICH;KIRC;KIRP;LIHC,2,0.5,1,0.25,-1.8529318151117846,-1.9350093205118646,1.4433918229376876,1.488981741354421,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000137203,TFAP2A,4,KICH;KIRC;KIRP;PRAD,2,0.5,0,0,-1.6564352784050618,-1.6954390926838172,1.2899948253704154,1.326123154439961,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000135333,EPHA7,4,COAD;KICH;KIRC;KIRP,2,0.5,2,0.5,-1.5898008513357602,-2.5312792289530694,1.6710482022899675,1.8607212370757418,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000090659,CD209,4,BRCA;COAD;LUAD;LUSC,2,0.5,1,0.25,-1.3121603194404523,-1.1301361423184748,1.4601962607507417,1.8316686079570452,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000159167,STC1,4,ESCA;KICH;KIRC;KIRP,2,0.5,0,0,-1.2534837556319882,-1.4514016866390826,1.6033181500157767,1.9068349037651886,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000171777,RASGRP4,4,BRCA;LUAD;LUSC;THCA,2,0.5,1,0.25,-1.2206916360327345,-1.1639960478025184,0.8586822437501471,1.4740505403542732,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000163501,IHH,4,KICH;KIRC;KIRP;STAD,2,0.5,0,0,-1.201468226156142,-0.946953383765688,1.888079768237297,2.1437859176968446,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000147443,DOK2,4,BRCA;LUAD;LUSC;THCA,2,0.5,0,0,-1.1709705569046496,-1.1323875203521347,1.305120269376365,1.7748071863022266,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000168398,BDKRB2,4,BRCA;ESCA;KIRC;KIRP,2,0.5,0,0,-1.1702185931945774,-1.3740256138456055,1.5631414796649525,1.864923446036504,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000164344,KLKB1,4,KICH;KIRC;KIRP;LIHC,2,0.5,1,0.25,-1.1575950808720559,-0.9888983698511923,1.6395937753622927,1.7398250714501815,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000152402,GUCY1A2,4,BRCA;LUAD;LUSC;THCA,2,0.5,0,0,-1.0975767295216372,-1.104072058055892,1.6385787838992785,1.8081655685697353,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000105852,PON3,4,BRCA;LIHC;LUAD;LUSC,2,0.5,0,0,-1.0833417510858894,-1.012417411268618,1.1646938925156132,1.381696946587443,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000130234,ACE2,4,BRCA;KICH;KIRC;KIRP,2,0.5,1,0.25,-1.0664123018795708,-1.6077709575343313,1.2833669725522907,1.4367634401165013,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000139438,FAM222A,4,KICH;KIRC;KIRP;THCA,2,0.5,1,0.25,-1.0432409934512261,-1.0630867687821106,1.516288265809873,1.64166398871797,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000196581,AJAP1,4,KICH;KIRC;KIRP;THCA,2,0.5,1,0.25,-1.0378781594997586,-1.5084086463860271,1.5501161738699647,1.6039556830545945,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000160808,MYL3,4,KICH;KIRC;KIRP;THCA,2,0.5,0,0,-1.0327390236740626,-1.6631566850528827,1.6790570525189412,1.7887209964546207,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000176692,FOXC2,4,BRCA;KICH;KIRC;KIRP,2,0.5,1,0.25,-1.0267042701767197,-0.8464521700638872,0.7503119353074312,1.0419077047911127,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000132465,JCHAIN,4,KICH;KIRC;KIRP;STAD,2,0.5,1,0.25,-1.0258780793704703,-0.5569757360543923,1.3539137118188915,1.6248576375220718,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000113494,PRLR,4,KICH;KIRC;KIRP;THCA,2,0.5,1,0.25,-1.0244493283387008,-0.5286325192318777,1.2416116769237908,1.5377722148537567,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000159640,ACE,4,BRCA;ESCA;LUAD;LUSC,2,0.5,0,0,-0.9809538814304668,-0.9952789648662084,1.6696676961333177,1.888688759839003,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000174607,UGT8,4,COAD;KICH;KIRC;KIRP,2,0.5,1,0.25,-0.9740606331302306,-0.7414344716770562,1.2702791528297608,1.4116626234080432,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000142149,HUNK,4,KICH;KIRC;KIRP;THCA,2,0.5,0,0,-0.8916648693139544,-1.971782063143074,1.310651527592491,1.4430873557892099,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000185565,LSAMP,4,COAD;LUAD;LUSC;THCA,2,0.5,0,0,-0.8645486505435336,-0.9220873468603401,1.5948642291866095,1.8684999023805067,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000197594,ENPP1,4,ESCA;KICH;KIRC;KIRP,2,0.5,1,0.25,-0.8597199274981507,-0.5778772556033005,1.6812227512658242,1.8719021430789133,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000131746,TNS4,4,ESCA;KICH;KIRC;KIRP,2,0.5,2,0.5,-0.8590170946224377,-0.7810031303386118,1.901648504372175,1.9309873511942333,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000108176,DNAJC12,4,KICH;KIRC;KIRP;THCA,2,0.5,0,0,-0.8558934527770696,-1.3579739815096776,1.7256160915576308,1.823077465753677,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000145936,KCNMB1,4,BRCA;LUAD;PRAD;THCA,2,0.5,1,0.25,-0.8290566020856711,-0.9199015395189826,1.3812786822053793,1.9346307745885953,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000075461,CACNG4,4,BRCA;LUAD;LUSC;PRAD,2,0.5,1,0.25,-0.8238141001145418,-0.6860144355826145,1.0972884202035371,1.5193563115069437,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000169860,P2RY1,4,COAD;LUAD;LUSC;THCA,2,0.5,1,0.25,-0.8153515710682029,-0.7585547538684878,1.5169987815833188,1.716802942259594,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000155066,PROM2,4,COAD;ESCA;PRAD;STAD,2,0.5,0,0,-0.8056665248696036,-0.8910765642553825,1.5469706865078963,1.7427378167440752,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000101222,SPEF1,4,KICH;KIRC;KIRP;LUAD,2,0.5,1,0.25,-0.8047564037675257,-1.0392707656381588,1.3983235081415795,1.9266441111903352,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000105383,CD33,4,BRCA;LUAD;LUSC;THCA,2,0.5,1,0.25,-0.7598411315353912,-0.6941878750581089,1.0849952226582809,1.4438714938059471,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000166035,LIPC,4,KICH;KIRC;KIRP;LIHC,2,0.5,1,0.25,-0.7121531778208661,-0.7081607987141021,1.8305736208798529,2.1008364570338753,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000063127,SLC6A16,4,BRCA;KICH;KIRC;KIRP,2,0.5,0,0,-0.7072568617331803,-0.6624944399845105,1.7687000709379075,1.8767400381029617,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000274286,ADRA2B,4,BRCA;KICH;KIRC;KIRP,2,0.5,0,0,-0.6950851237399227,-0.926282511386507,1.881496056626036,1.9901869921650268,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000121236,TRIM6,4,BRCA;KICH;KIRC;KIRP,2,0.5,0,0,-0.6857271400914091,-1.3745162699366744,1.1931281636554267,1.4165214280020864,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000135253,KCP,4,BRCA;KICH;KIRC;KIRP,2,0.5,1,0.25,-0.6709172625507555,-0.9593968138159166,1.747305925278208,1.920208538880015,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000175600,SUGCT,4,KICH;KIRC;KIRP;THCA,2,0.5,0,0,-0.66353203246683,-1.0588568873758373,0.8799938382752283,1.3543415805926002,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000237289,CKMT1B,4,COAD;KICH;KIRC;KIRP,2,0.5,1,0.25,-0.6517562747136747,-0.6128444013647694,1.5172581615773226,1.8993218079706338,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000172349,IL16,4,BRCA;ESCA;LUAD;LUSC,2,0.5,0,0,-0.6331637776575283,-0.8939782144008451,1.6088996654351884,1.6981789453227336,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000003096,KLHL13,4,KICH;KIRC;KIRP;THCA,2,0.5,0,0,-0.6059658969777622,-0.7769949454994152,1.6901675290464042,1.873056340487761,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000131187,F12,4,KICH;KIRC;KIRP;LIHC,2,0.5,2,0.5,-0.5924072317215033,-0.42537501116007737,1.675714446179372,1.8840876692708688,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000169508,GPR183,4,BRCA;COAD;LUAD;LUSC,2,0.5,0,0,-0.5883053078213332,-0.5436449964997686,1.5706142650375,1.9996674758706854,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000108932,SLC16A6,4,BRCA;LUAD;LUSC;THCA,2,0.5,1,0.25,-0.5820193462435563,-0.17163155339246358,1.6093993717058228,1.7315353943826934,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000136367,ZFHX2,4,ESCA;KICH;KIRC;KIRP,2,0.5,0,0,-0.575435085287729,-0.8616048277983828,1.7379776663693511,1.8750871075780522,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000164674,SYTL3,4,BRCA;ESCA;LUAD;LUSC,2,0.5,0,0,-0.5735507271790388,-0.5940578508916788,1.4916337881966018,1.6584114566435848,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000162711,NLRP3,4,BRCA;LUAD;LUSC;THCA,2,0.5,0,0,-0.5713164443686067,-0.7307830589375046,1.0817927625597803,1.356896884614626,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000104059,FAM189A1,4,COAD;KICH;KIRC;KIRP,2,0.5,1,0.25,-0.5632031559012529,-0.4900414935911996,1.7050310107328965,1.9939100337656084,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000196932,TMEM26,4,BRCA;KICH;KIRC;KIRP,2,0.5,1,0.25,-0.555169310918669,-0.6147725576987628,1.8491627633135905,1.9655445311542155,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000223572,CKMT1A,4,COAD;KICH;KIRC;KIRP,2,0.5,1,0.25,-0.5465018219541322,-0.40034943523979494,1.6370749638424071,1.9061656965742004,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000111816,FRK,4,KICH;KIRC;KIRP;THCA,2,0.5,0,0,-0.5400180904726414,-0.5746370651984334,1.3570179254783552,1.5327806935640922,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000122870,BICC1,4,BRCA;KICH;KIRC;KIRP,2,0.5,1,0.25,-0.531747425975838,-1.3223372828587854,1.7897976674235256,1.9417635125043706,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000104953,TLE6,4,BRCA;KICH;KIRC;KIRP,2,0.5,1,0.25,-0.5282390323158808,-0.41433043806081693,1.7871687084802534,1.9812420511969353,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000100368,CSF2RB,4,BRCA;ESCA;LUAD;LUSC,2,0.5,0,0,-0.5244217408738776,-0.5515367588783189,1.003577794559715,1.1467006281008443,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000175920,DOK7,4,KICH;KIRC;KIRP;THCA,2,0.5,1,0.25,-0.4953964411648041,-0.18733255594388576,1.4708870501538924,1.642588787190162,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000152763,DNAI4,4,BRCA;KICH;KIRC;KIRP,2,0.5,0,0,-0.4953315918083949,-1.1286925789809272,1.7707724146001844,1.9144386519628735,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000174600,CMKLR1,4,BRCA;ESCA;LUAD;LUSC,2,0.5,0,0,-0.48556792002918403,-0.671079486197881,1.6011238472484888,1.7973867949800788,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000169758,TMEM266,4,KICH;KIRC;KIRP;THCA,2,0.5,0,0,-0.4811702825596845,-0.4572149953867394,1.6734574592277807,1.703252292772505,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000153898,MCOLN2,4,COAD;LUAD;LUSC;THCA,2,0.5,0,0,-0.47094463523748253,-0.7022043769126489,1.09829248086163,1.783808210764594,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000164309,CMYA5,4,BRCA;KICH;KIRC;KIRP,2,0.5,0,0,-0.46343097728161087,-0.4281939731348746,1.6238683243732885,1.6654556695056666,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000177675,CD163L1,4,BRCA;COAD;LUAD;LUSC,2,0.5,0,0,-0.44863403798770374,-0.7551130990848466,1.5497822670156285,1.8389682654853958,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000197467,COL13A1,4,ESCA;LUAD;LUSC;THCA,2,0.5,2,0.5,-0.4353051643375062,0.13560834542919964,1.1164178085817045,1.840806722745939,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000157470,FAM81A,4,KICH;KIRC;KIRP;THCA,2,0.5,0,0,-0.43218877532291217,-0.8073697387624292,1.2284324730066114,1.7949974359410485,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000159212,CLIC6,4,BRCA;LUAD;LUSC;STAD,2,0.5,0,0,-0.42995895862545136,-0.5214432211251496,1.409760079442438,1.6589900949740821,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000064199,SPA17,4,ESCA;KICH;KIRC;KIRP,2,0.5,0,0,-0.41971520289337644,-0.923219188021018,1.8214090297030607,1.8435880838189278,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000128815,WDFY4,4,ESCA;LUAD;LUSC;THCA,2,0.5,0,0,-0.401632268236746,-0.6663436837329824,1.4802819375023155,1.6835229773366598,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000005844,ITGAL,4,BRCA;ESCA;LUAD;LUSC,2,0.5,2,0.5,-0.3964982975259986,-0.5560961693986247,1.4721175254765546,1.8451060863223818,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000175489,LRRC25,4,BRCA;LUAD;LUSC;THCA,2,0.5,1,0.25,-0.3839108459767899,-0.3787404533534072,1.0325348106705508,1.5770163917359703,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000129451,KLK10,4,BRCA;ESCA;LUAD;LUSC,2,0.5,2,0.5,-0.36248884851617674,-0.457509828784907,1.3405386874221898,1.6913610294728327,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000115598,IL1RL2,4,BRCA;KICH;KIRC;KIRP,2,0.5,0,0,-0.35499871433833285,-0.38740233506185967,1.4803029293310976,1.670069133396561,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000165140,FBP1,4,COAD;ESCA;LIHC;STAD,2,0.5,0,0,-0.3493677806978912,-0.93280354104686,1.3480303037706656,1.5406335552229586,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000142583,SLC2A5,4,KICH;KIRC;KIRP;THCA,2,0.5,1,0.25,-0.3348548186659039,-0.3177238608427624,1.6731953119508824,1.7995238609418713,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000086991,NOX4,4,BRCA;KICH;KIRC;KIRP,2,0.5,1,0.25,-0.3290329841438424,-0.296539979766054,1.5628093366135918,1.8248258782791107,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000132744,ACY3,4,COAD;LIHC;STAD;THCA,2,0.5,0,0,-0.32249291966350035,-0.3353849131359344,1.8266207799548158,2.0735260821464183,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000163154,TNFAIP8L2,4,BRCA;LUAD;LUSC;THCA,2,0.5,1,0.25,-0.3191298549101958,-0.38276444194294346,1.5928954508481754,1.773955010050545,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000188522,FAM83G,4,ESCA;KICH;KIRC;KIRP,2,0.5,0,0,-0.2871142038438424,-0.34141204731140073,1.5747695206688204,1.8620094236538844,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000276600,RAB7B,4,BRCA;ESCA;LUAD;LUSC,2,0.5,0,0,-0.2859312433748107,-0.4093736540442928,1.4508082058503868,1.597519003448916,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000164749,HNF4G,4,COAD;KICH;KIRC;KIRP,2,0.5,1,0.25,-0.24203897916377676,-0.5659363870740199,1.700905795324097,1.8258054112712983,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000214193,SH3D21,4,BRCA;KICH;KIRC;KIRP,2,0.5,1,0.25,-0.24002974767151092,-0.2053910438253863,1.6134830554762285,1.6396577775125059,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000196209,SIRPB2,4,BRCA;LUAD;LUSC;THCA,2,0.5,1,0.25,-0.23822517950267386,-0.3192933863922056,0.9728571445849175,1.666608024392955,CYP3A5,12,0.3333333333333333,FALSE
ENSG00000134548,SPX,4,BRCA;KICH;KIRC;KIRP,2,0.5,2,0.5,-0.21581201418603202,-1.1594958670832392,1.3820119271015492,1.604569951395865,CYP3A5,12,0.3333333333333333,FALSE
